x,y
272,276
400,176
51,487
99,360
206,231
50,85
203,291
192,306
455,29
230,248
46,402
13,462
343,468
18,110
306,145
381,22
425,300
179,170
335,120
450,162
407,206
60,199
450,459
250,202
269,318
46,172
421,278
325,437
319,218
67,323
370,287
430,322
353,158
255,128
385,217
230,291
403,321
165,225
36,129
43,241
88,409
259,188
120,43
347,486
277,43
235,385
255,391
344,298
50,277
169,449
144,405
64,163
258,461
76,363
435,483
234,68
92,185
163,358
126,183
222,450
157,301
452,169
150,398
387,296
344,449
225,434
24,130
39,387
381,326
327,312
228,55
204,18
81,113
249,395
395,395
342,414
381,497
132,11
208,59
363,218
243,308
296,374
147,88
485,72
170,76
239,409
258,346
317,395
299,343
434,244
464,32
323,203
321,256
138,263
276,230
24,216
442,108
344,40
361,400
208,46
169,492
251,189
58,447
113,182
235,436
326,330
404,367
271,39
366,412
145,330
456,421
390,488
404,321
386,88
40,234
390,266
252,105
224,239
154,499
70,447
140,351
156,122
179,30
262,296
344,450
296,336
308,438
209,476
325,291
121,147
307,356
178,219
223,178
34,261
308,490
208,440
443,33
498,68
494,19
303,394
138,26
459,108
451,276
180,301
437,347
489,154
39,408
20,415
266,9
49,242
133,217
58,115
13,223
103,62
122,291
360,351
259,21
164,486
27,264
7,227
357,437
366,335
378,119
124,174
278,326
255,452
463,78
245,245
421,158
26,285
122,465
400,478
461,202
97,4
423,85
469,469
4,465
291,18
360,142
182,403
361,118
460,368
389,68
269,200
412,286
448,327
369,479
84,234
94,57
289,366
31,444
459,444
149,234
449,194
492,362
157,465
255,119
373,481
89,421
400,266
237,212
415,68
141,15
49,34
404,272
173,424
399,251
59,411
54,72
37,277
260,243
389,231
2,88
443,367
315,355
63,84
323,156
305,304
107,263
388,389
298,359
93,460
276,445
258,351
320,436
458,484
73,231
222,347
310,83
474,439
154,348
239,330
291,347
199,388
334,72
88,112
486,182
346,145
349,227
136,468
345,430
197,113
279,339
238,297
45,491
83,335
395,214
101,280
161,148
423,324
263,254
149,226
87,270
293,390
360,323
89,483
64,320
389,455
278,383
309,419
221,269
434,174
381,263
169,458
38,95
442,218
343,206
434,190
292,104
174,450
441,371
74,431
233,297
30,451
154,285
75,471
458,437
420,33
89,393
136,222
333,4
92,352
255,309
241,452
433,211
209,35
355,488
398,194
310,104
16,287
143,9
65,156
493,198
64,262
299,75
199,155
372,377
394,323
244,40
333,181
328,51
476,110
461,284
295,412
412,313
79,294
102,309
110,123
289,491
293,0
160,311
146,260
224,434
315,448
46,181
293,111
250,471
42,401
254,389
114,272
155,391
79,19
283,104
475,112
408,495
75,122
72,210
378,101
384,317
480,445
467,117
351,415
377,290
222,163
51,275
480,84
181,251
390,32
80,393
370,160
262,435
446,306
156,62
85,17
99,149
31,355
98,404
461,203
195,156
244,67
441,426
49,153
249,398
132,341
263,104
490,139
366,480
412,308
78,56
261,150
475,391
387,486
256,79
17,376
215,415
160,123
258,406
300,164
344,184
67,499
354,177
8,424
52,135
202,477
271,449
286,390
463,246
439,98
147,62
341,229
479,492
464,28
333,432
63,76
373,492
269,125
82,234
96,454
207,399
96,129
497,225
54,79
469,351
332,289
170,245
454,166
318,353
278,419
382,466
232,393
1,104
269,495
156,381
173,153
44,291
489,353
495,461
79,466
42,245
277,360
21,394
38,320
3,82
147,302
174,358
233,457
57,276
420,303
186,497
180,148
160,400
189,142
392,344
8,381
176,302
207,346
5,302
104,291
208,389
342,262
438,205
15,71
437,340
485,268
104,104
98,176
48,483
74,145
186,245
336,406
99,239
462,3
195,32
241,117
123,471
64,394
206,138
3,40
85,393
139,70
217,489
359,480
197,478
152,441
30,311
148,33
266,361
96,250
253,48
45,459
121,435
151,72
362,200
359,362
296,388
404,459
393,398
411,196
225,95
245,498
53,34
424,385
162,111
118,489
365,219
497,120
192,275
204,192
206,257
76,440
333,307
12,239
265,499
439,258
403,458
44,274
494,0
113,199
394,242
374,203
336,113
155,281
326,284
99,41
483,491
184,261
435,30
437,234
473,285
187,376
8,39
285,475
349,228
319,490
388,257
191,409
476,151
68,189
22,235
124,419
464,386
171,292
70,419
433,166
305,231
276,241
398,290
54,428
112,457
214,58
115,38
132,280
139,68
462,232
220,479
40,59
262,171
4,78
252,298
163,250
482,204
389,284
190,184
6,32
18,425
159,121
138,369
363,318
214,452
115,140
42,469
115,447
138,263
313,312
462,118
448,110
90,6
24,230
223,194
38,463
54,424
367,47
50,238
64,139
28,485
383,28
182,87
139,75
499,152
273,218
292,213
123,68
217,8
299,120
79,129
441,124
275,142
8,239
460,325
482,476
293,431
481,287
394,97
195,265
301,56
288,69
473,464
93,92
274,201
408,405
236,328
234,330
382,210
138,74
6,130
108,285
392,352
282,217
361,470
280,233
388,393
250,246
253,177
217,96
314,495
49,270
124,235
458,319
61,359
6,23
361,150
207,354
20,42
39,317
171,431
81,71
7,220
25,442
434,391
166,50
122,11
475,327
409,117
240,230
359,237
456,476
75,83
205,289
378,73
150,291
75,469
433,236
184,302
433,54
476,386
390,366
214,336
237,441
262,53
230,356
217,162
436,31
237,487
328,193
85,323
188,34
180,228
39,116
4,400
61,369
138,4
168,426
182,41
338,70
126,261
226,449
117,334
57,71
450,272
177,332
132,118
189,17
157,165
181,72
382,289
275,248
159,207
287,52
15,452
275,133
196,376
482,451
347,78
2,143
450,36
251,479
188,25
430,195
181,180
56,258
477,315
32,307
293,494
386,268
155,420
442,90
127,307
132,43
120,93
354,461
396,303
221,248
264,346
258,216
146,131
409,286
69,234
262,238
481,339
224,473
364,44
333,145
213,417
382,307
185,33
100,231
495,192
423,289
349,109
278,112
423,125
434,288
236,240
318,414
280,359
189,104
253,378
38,40
479,427
329,424
346,164
331,1
107,38
61,49
421,143
417,153
488,171
378,42
160,358
220,161
133,171
231,113
71,441
395,40
234,85
181,160
48,97
342,391
452,120
148,444
155,438
396,163
231,118
286,438
307,400
449,94
30,225
192,20
49,273
337,251
459,84
105,293
483,235
296,145
154,12
388,266
11,443
296,405
11,49
498,396
143,30
235,48
153,130
365,309
158,181
418,82
410,405
293,340
59,406
358,417
79,273
91,294
192,0
406,499
124,342
239,214
434,21
493,16
246,251
229,428
354,291
429,204
405,412
31,474
360,195
163,314
473,253
492,475
403,419
4,330
90,415
121,458
318,120
415,50
81,214
188,417
430,343
432,238
400,271
146,446
286,218
408,351
60,399
17,6
430,18
180,424
178,147
107,351
249,481
67,438
114,267
161,399
73,220
52,387
338,405
16,316
285,151
438,494
297,343
456,44
420,477
254,193
60,343
401,71
113,296
338,429
470,446
28,204
399,125
238,196
276,38
137,310
424,495
309,412
316,329
184,71
239,302
124,481
142,122
119,240
152,404
162,66
118,42
414,324
175,177
481,382
461,395
115,144
247,347
294,180
240,49
354,123
39,60
364,405
122,137
252,116
94,11
32,445
447,361
158,213
398,379
393,143
144,321
171,474
74,464
163,27
42,158
332,251
303,256
279,1
333,86
106,485
169,0
334,475
27,178
345,263
217,62
102,46
240,248
351,288
497,315
88,320
417,13
249,84
283,285
267,268
343,194
424,361
179,312
70,170
487,205
160,448
345,268
431,440
387,286
146,59
281,26
145,294
179,167
25,130
289,395
62,494
296,412
66,178
111,386
312,110
482,334
108,426
34,187
431,60
468,186
346,404
378,26
481,366
350,10
431,424
473,315
401,249
426,352
470,242
76,63
3,344
139,143
119,9
43,470
31,89
452,224
53,15
40,297
98,403
69,126
277,388
395,94
190,42
141,145
312,410
483,6
71,306
90,438
189,147
435,468
66,300
230,196
131,413
78,404
52,145
295,282
64,272
224,181
78,408
365,109
423,373
389,173
359,152
144,3
131,464
165,104
178,74
254,176
321,387
222,241
293,73
36,312
477,217
56,140
404,293
497,107
162,235
222,176
327,420
467,326
356,106
276,354
391,81
169,185
484,297
168,452
208,224
495,459
418,435
466,143
12,268
40,84
124,111
354,311
466,342
467,250
193,186
352,119
338,321
164,242
296,98
365,376
342,97
308,106
213,398
226,160
248,156
351,394
259,127
254,264
181,145
270,165
169,195
34,149
52,409
204,326
7,389
288,16
179,155
477,355
167,39
431,352
447,346
78,323
279,453
288,334
272,247
114,259
221,262
324,201
38,248
394,141
188,58
307,276
2,53
146,134
123,402
76,31
266,374
347,84
58,34
413,380
84,181
381,426
18,312
339,51
186,314
105,311
34,23
477,70
256,48
448,416
358,81
185,59
416,148
448,121
390,12
399,278
66,341
496,51
316,282
391,381
56,495
116,496
57,20
311,360
418,495
219,185
265,422
336,334
160,126
127,111
444,28
325,499
225,352
409,145
418,288
469,177
198,344
55,201
280,408
121,466
259,494
118,251
75,478
213,445
271,492
413,438
273,226
367,271
97,443
288,68
26,151
46,134
266,212
313,334
483,482
385,454
135,29
353,113
145,8
270,478
143,77
203,50
72,466
39,43
301,496
137,371
305,323
282,235
105,212
12,85
55,352
255,40
434,440
224,270
165,95
218,293
459,417
437,239
56,299
174,120
224,240
192,431
345,298
230,110
345,164
435,248
363,125
152,267
47,336
471,371
47,97
374,284
17,175
286,269
329,370
231,240
435,418
472,58
454,199
44,223
383,173
341,412
376,209
299,15
344,176
393,195
67,168
334,453
203,411
474,493
399,39
117,176
438,150
46,165
332,31
311,231
357,315
149,361
79,457
333,352
333,458
493,238
155,272
386,280
99,465
193,441
144,228
173,276
392,393
197,483
166,450
166,223
238,253
58,462
445,488
89,486
80,10
40,220
332,112
17,242
301,53
138,119
490,499
273,442
306,60
192,360
438,405
478,377
17,25
5,316
390,14
253,497
282,445
236,397
15,58
18,196
124,342
454,121
168,456
476,456
99,403
94,91
479,450
19,70
27,132
495,178
435,127
204,131
369,247
431,72
95,76
32,83
316,76
399,26
22,205
432,112
1,423
109,307
464,126
417,275
476,362
118,312
60,157
222,416
437,109
190,291
345,145
201,201
69,127
230,452
494,251
444,284
296,307
159,494
166,146
443,300
298,454
23,101
477,65
40,113
159,155
98,305
248,361
12,85
412,153
138,255
220,133
261,461
407,384
21,215
71,304
141,221
1,112
437,429
174,194
183,354
309,264
115,73
414,6
195,116
209,183
498,253
472,296
403,153
260,116
51,191
164,42
277,25
207,298
332,24
114,355
173,486
158,31
38,188
127,273
97,430
117,222
329,410
333,335
12,114
218,3
396,28
22,238
392,387
26,92
415,109
476,128
127,232
274,272
370,492
372,398
498,286
293,24
203,403
427,265
498,471
39,40
391,203
137,121
479,31
169,211
485,206
484,446
377,297
95,108
338,113
99,454
421,68
38,469
49,19
447,58
497,159
365,296
262,60
263,186
278,292
360,331
163,110
28,45
497,497
253,245
490,197
488,344
434,85
36,230
287,497
333,409
405,235
413,276
166,133
319,171
201,480
450,60
477,25
74,133
114,327
392,478
244,16
171,432
317,93
368,129
144,208
433,98
491,277
55,417
26,33
174,61
481,312
482,224
218,486
381,322
260,118
97,262
13,478
137,149
357,408
408,379
31,227
71,101
368,429
87,130
244,1
154,209
67,236
444,11
172,62
309,151
312,345
428,110
95,326
273,366
256,301
105,245
193,438
490,114
106,19
211,140
366,291
33,53
89,437
442,420
103,313
205,412
254,429
186,298
486,369
419,386
35,297
194,453
211,183
47,203
255,483
327,457
112,8
56,493
4,7
296,113
110,168
459,488
401,97
294,493
76,318
139,487
272,138
312,459
496,34
72,191
152,281
148,248
354,184
59,414
363,247
454,123
353,228
372,396
175,192
481,5
66,276
231,422
302,426
230,360
193,348
300,361
286,418
476,441
299,152
498,129
335,455
196,2
285,241
136,378
403,357
230,468
203,370
166,145
280,484
483,383
44,152
213,344
81,19
359,406
432,470
420,192
321,185
28,226
108,78
98,282
158,90
195,9
450,100
208,156
87,204
390,365
360,115
278,421
125,185
245,48
20,386
143,469
121,336
287,233
308,491
360,65
339,107
43,112
375,76
420,349
433,227
350,266
10,223
400,201
482,171
136,65
382,145
350,265
154,302
176,308
85,101
58,16
205,160
440,493
178,76
462,288
295,485
316,72
316,144
218,454
110,490
475,493
475,409
474,143
409,322
417,70
291,340
175,426
131,461
75,223
330,322
111,367
166,315
379,437
289,24
232,144
34,175
496,42
275,455
88,405
441,381
156,107
476,401
133,279
407,28
455,127
280,468
311,389
25,305
436,488
168,325
319,270
263,399
199,261
282,464
482,177
214,257
495,479
442,404
206,389
471,256
110,147
121,414
242,290
162,143
125,424
444,407
139,190
162,360
29,402
60,17
489,140
460,331
487,46
220,170
251,91
368,264
443,233
453,333
132,192
20,2
477,379
175,239
309,454
380,248
468,233
298,428
50,111
257,430
255,432
394,389
384,467
94,237
60,197
319,8
226,115
143,374
74,120
65,163
482,254
475,89
496,284
242,177
314,291
116,47
372,369
296,244
245,445
276,347
15,263
73,117
82,415
402,37
122,278
118,223
85,481
314,172
383,95
292,98
471,117
9,117
452,21
433,205
46,266
296,203
146,268
183,252
203,132
262,328
2,241
154,133
374,34
311,126
170,339
236,381
444,98
141,313
281,116
127,416
457,113
280,201
288,194
61,402
119,246
479,248
477,424
48,98
23,145
181,349
499,240
210,99
424,209
101,400
408,257
264,241
14,262
125,470
38,182
436,237
147,493
328,338
133,42
350,195
451,311
246,493
307,441
417,260
393,141
229,241
113,154
19,106
386,88
71,27
391,309
266,258
142,240
343,360
75,407
229,57
373,235
210,319
314,86
344,490
114,244
43,76
347,412
342,281
201,118
439,0
421,67
1,135
270,68
303,287
121,24
477,96
415,308
247,494
80,196
174,485
388,298
452,146
197,439
253,65
9,256
22,387
296,342
40,380
136,31
7,265
351,403
83,443
220,339
353,131
23,230
1,251
494,323
154,180
24,239
2,182
261,184
455,151
486,311
415,456
243,373
6,468
165,203
338,32
412,472
468,232
448,291
168,308
127,337
395,97
132,451
47,251
298,331
397,325
105,343
463,225
183,23
367,48
320,246
300,27
358,367
240,303
263,495
59,316
130,150
29,259
6,442
352,368
274,287
60,481
154,185
427,47
289,228
487,243
304,174
207,404
167,138
12,136
123,376
147,268
300,454
44,269
407,19
292,283
85,224
228,68
117,40
493,285
326,397
138,100
129,389
273,39
113,32
81,480
362,301
155,24
242,329
186,496
360,332
125,1
382,353
316,246
303,115
426,359
325,127
283,364
109,142
296,406
118,381
496,28
387,335
166,416
294,278
106,236
235,311
461,354
343,212
114,233
49,194
249,394
328,5
17,210
358,344
249,162
184,343
370,461
462,139
481,130
121,463
255,413
137,381
140,240
175,40
366,397
47,198
274,305
417,346
333,366
226,257
99,20
172,393
160,231
345,195
333,60
172,299
36,41
384,452
413,131
459,202
359,37
284,357
18,359
242,345
410,482
357,460
126,171
64,388
462,320
169,129
277,43
34,64
67,390
253,15
415,392
109,485
425,234
364,4
484,117
217,422
454,432
296,251
158,330
195,266
26,308
114,325
37,393
238,125
148,345
232,434
223,440
110,40
293,182
356,317
450,141
170,227
323,497
306,33
363,347
116,423
462,157
232,23
404,123
157,444
161,225
255,221
325,115
241,111
257,322
141,5
357,239
288,107
54,23
128,209
24,179
42,68
329,60
118,156
58,344
253,346
276,8
402,311
81,457
144,398
390,206
476,101
319,30
156,233
266,331
200,57
126,108
150,408
464,46
76,42
84,351
216,354
70,409
392,473
400,436
330,272
17,68
424,124
243,121
258,212
429,21
330,127
36,113
220,109
481,465
306,447
86,16
53,43
404,183
179,119
268,14
17,131
189,425
385,433
243,393
215,70
236,188
54,295
156,54
446,491
282,333
335,275
42,186
106,60
141,431
156,77
355,311
274,106
123,98
209,425
181,69
103,369
57,12
333,244
12,348
48,90
431,350
226,46
351,379
239,479
466,197
490,3
343,476
134,430
294,441
105,106
154,50
462,450
0,231
135,249
37,353
71,481
231,437
295,153
239,44
35,32
367,91
333,141
252,295
187,12
21,277
236,410
169,495
69,339
479,249
154,399
488,156
299,136
214,345
223,499
381,65
169,152
184,444
278,282
36,121
224,181
117,200
337,217
71,105
216,296
57,147
290,340
56,499
33,448
299,351
379,47
221,16
47,493
183,227
189,250
327,60
247,435
127,413
67,124
337,236
168,436
158,53
219,50
233,430
211,247
62,356
101,376
347,71
383,199
317,496
484,137
415,153
23,277
187,415
6,423
405,352
327,39
321,46
334,293
154,229
497,484
363,74
115,100
79,260
211,450
161,303
456,11
7,42
16,494
157,450
83,483
317,205
83,310
262,239
279,83
301,431
271,121
47,170
443,494
134,490
351,83
46,255
279,78
123,264
57,346
253,242
39,137
311,128
313,193
244,149
234,263
341,151
35,401
418,474
341,473
340,286
117,61
69,90
352,432
483,285
142,220
149,451
103,477
300,252
172,245
70,331
70,483
295,371
154,382
159,148
333,178
89,247
21,191
90,149
425,357
421,497
219,161
76,56
277,281
50,478
246,184
124,424
161,58
160,364
342,257
496,51
106,234
470,107
214,103
303,105
442,234
254,245
369,215
299,15
159,60
466,98
28,296
180,433
52,253
457,166
114,449
368,54
400,282
453,43
339,57
275,393
415,260
479,470
38,68
328,429
446,301
75,467
26,424
397,225
167,219
450,101
329,174
325,200
377,93
155,469
478,244
444,360
269,291
433,416
264,373
361,369
228,466
271,18
175,28
342,240
395,361
13,365
245,55
198,179
120,472
110,273
119,63
275,281
189,177
485,307
8,414
157,352
143,232
326,494
471,69
10,427
270,229
437,51
107,281
220,351
374,279
392,93
51,56
295,438
61,167
188,22
55,200
150,169
2,146
268,23
25,46
260,372
329,81
452,384
449,196
38,163
450,493
450,214
384,275
203,19
99,35
48,44
56,474
476,92
431,68
472,266
3,27
144,236
122,321
464,61
184,473
292,51
88,160
83,379
11,385
211,475
265,137
68,407
305,388
335,208
421,387
87,344
145,46
392,195
227,88
234,496
222,477
209,417
287,100
5,492
356,433
37,218
442,487
23,119
452,71
301,42
121,271
219,75
485,189
1,489
419,31
166,177
471,50
389,457
290,380
483,377
438,457
36,438
28,418
305,330
294,431
336,361
155,219
298,370
198,419
420,1
481,208
106,210
323,93
151,488
313,373
236,291
84,367
233,168
39,435
213,224
337,166
292,309
331,443
177,417
194,376
36,430
487,437
147,355
281,187
490,462
483,38
283,19
467,153
435,33
48,176
462,271
346,287
71,271
361,403
135,419
342,440
171,119
298,356
175,2
103,364
206,93
417,181
89,416
45,402
1,423
359,231
140,475
386,408
444,231
333,77
350,221
422,188
158,461
396,272
403,106
426,32
449,419
163,98
346,241
13,271
100,493
378,257
156,128
493,220
496,425
310,468
430,353
31,183
249,53
303,160
85,3
399,109
4,83
118,214
175,8
211,216
256,327
217,12
445,93
20,267
95,309
257,374
433,297
127,307
257,197
51,336
54,225
431,387
165,110
261,484
67,133
443,40
345,397
239,164
453,41
135,275
381,353
300,420
233,374
291,431
447,105
462,441
484,258
88,108
199,251
167,390
146,488
331,202
435,410
448,320
273,406
232,33
234,428
142,227
378,363
10,36
338,176
360,318
36,339
344,478
310,170
332,136
243,272
472,495
75,66
190,277
107,88
344,358
223,91
64,153
288,398
397,51
301,164
496,53
187,472
10,423
296,413
445,82
373,314
68,482
12,7
462,46
267,196
157,439
488,117
488,47
364,10
17,36
489,4
105,119
439,190
398,164
281,210
24,169
342,453
30,392
287,423
60,440
286,118
285,306
439,396
246,173
268,166
211,292
122,483
67,88
376,418
321,162
256,80
165,100
372,241
476,183
479,394
226,478
261,484
364,293
349,118
484,151
333,414
129,287
282,347
7,437
361,455
414,73
465,199
238,166
360,106
465,192
50,248
209,146
269,50
407,485
373,437
7,256
324,114
329,395
73,89
269,143
288,438
482,198
159,322
237,201
225,288
242,116
166,60
195,270
372,275
343,116
349,156
427,232
365,364
116,230
240,144
90,216
364,428
278,70
465,75
427,398
370,146
335,485
29,39
232,439
138,411
197,477
24,304
78,108
291,463
344,111
497,414
461,377
276,389
439,109
321,297
450,100
380,87
256,78
273,473
143,218
357,292
98,79
453,485
376,91
311,317
209,296
289,14
9,58
2,338
12,136
360,337
462,387
77,245
364,348
13,308
400,360
124,167
102,122
52,0
5,308
486,310
485,348
415,399
8,423
178,167
436,470
69,232
36,98
353,41
464,490
191,46
430,8
284,135
460,56
457,311
44,46
168,286
443,265
38,164
222,480
122,474
81,99
233,255
498,385
154,225
242,210
450,431
460,108
259,316
361,467
454,147
147,73
210,366
199,137
386,350
53,421
42,281
298,424
322,225
371,494
373,35
406,33
413,202
387,481
70,258
377,392
444,461
45,276
446,363
245,467
167,133
184,401
405,488
41,353
75,438
67,498
76,215
162,11
464,379
148,226
227,83
381,489
496,495
353,411
435,105
96,16
483,104
450,272
338,346
300,241
382,85
221,112
42,160
493,290
418,161
381,347
415,391
35,256
412,134
94,23
338,487
317,430
249,311
109,229
267,128
357,168
235,134
328,210
279,378
481,444
42,49
93,179
67,208
52,131
134,485
156,236
158,225
40,184
440,304
407,378
225,57
40,11
23,434
190,52
499,199
318,22
196,194
176,497
401,499
248,413
303,178
283,270
330,13
12,105
427,271
216,93
312,241
67,98
433,411
383,231
11,124
333,260
245,282
357,309
392,492
52,365
474,43
495,52
416,184
30,436
267,78
325,320
295,384
491,421
80,201
441,488
268,456
96,62
122,374
60,411
473,307
161,369
141,40
151,433
332,45
54,499
154,227
353,133
406,361
218,99
97,339
310,402
31,10
98,232
285,145
149,394
437,335
450,428
151,178
93,422
155,440
94,65
350,207
259,75
376,303
100,249
423,183
138,262
67,104
82,421
437,300
310,42
106,243
222,382
184,351
355,195
39,388
228,405
185,413
205,213
447,402
49,386
469,426
468,195
419,296
404,367
126,411
336,321
18,62
258,113
298,453
492,226
96,172
61,5
356,102
299,294
220,18
408,372
102,436
146,226
68,357
187,380
175,83
310,198
133,188
325,114
31,191
397,166
321,259
281,409
209,194
289,114
204,71
357,40
68,262
346,323
316,119
13,155
91,287
331,214
272,365
470,400
397,248
384,402
254,316
460,202
232,115
30,232
312,77
120,423
487,57
57,277
287,148
395,257
24,148
32,324
184,267
470,293
198,482
277,470
307,482
273,290
76,82
181,16
115,339
205,76
80,155
108,102
107,234
380,300
60,159
150,4
229,250
410,357
2,87
157,157
20,357
15,455
409,222
402,253
183,328
321,395
84,465
260,480
380,172
13,364
268,291
13,485
191,445
338,148
65,219
91,219
219,244
412,286
198,61
251,339
40,197
241,113
136,335
91,107
378,9
161,80
102,324
446,435
458,113
71,208
487,343
147,200
417,449
370,217
326,251
145,287
183,28
495,87
319,278
73,114
207,71
176,132
264,258
234,190
84,49
46,121
278,398
59,402
113,432
475,405
445,409
286,108
199,83
476,199
417,291
53,177
189,255
150,188
11,65
81,276
402,77
436,183
271,247
386,68
304,291
313,358
44,84
429,110
249,428
235,270
96,347
88,275
406,145
463,149
38,112
122,386
261,239
279,377
36,219
86,359
452,476
226,296
341,46
139,245
172,429
133,329
474,499
319,323
384,102
473,249
217,317
400,126
297,112
107,164
385,53
124,275
119,161
246,264
489,493
248,172
53,404
425,481
106,45
366,153
207,305
336,185
477,456
445,119
44,422
449,105
369,296
118,10
302,463
33,76
321,344
138,285
39,140
432,237
296,55
248,400
443,87
424,451
479,287
302,471
303,298
116,341
341,138
308,141
232,452
246,401
241,445
467,48
242,87
176,30
219,320
367,494
480,265
346,359
308,256
83,119
15,370
90,248
17,16
217,182
91,356
279,320
328,183
385,174
473,174
375,187
345,343
319,457
149,452
380,229
389,307
7,192
335,90
435,257
156,356
427,425
26,282
87,307
65,338
351,252
161,346
12,365
195,279
205,157
468,293
387,52
493,497
71,352
23,263
483,200
149,182
197,172
390,31
116,266
211,50
61,156
355,378
32,421
226,309
2,155
442,486
149,365
425,346
159,169
431,247
454,99
126,493
127,326
463,465
144,374
45,344
421,328
202,219
126,486
477,124
406,188
301,225
17,380
127,206
365,223
415,253
281,186
390,374
49,455
281,238
332,475
151,454
222,328
177,55
184,76
296,476
138,91
111,160
322,143
441,128
5,304
496,267
458,310
473,63
220,174
493,99
496,219
70,374
25,494
297,36
400,204
470,294
110,271
126,185
60,179
152,7
385,482
103,65
348,58
397,431
242,336
314,489
161,374
142,417
69,423
96,230
26,415
192,180
180,230
158,458
486,209
464,121
466,77
475,332
171,283
236,301
278,337
243,24
19,338
65,84
47,87
414,30
291,171
413,415
490,306
437,332
198,401
240,28
309,396
134,315
291,296
83,371
288,101
346,407
405,338
127,483
31,287
197,362
300,58
124,37
16,140
90,192
28,443
185,483
412,300
218,368
436,461
431,441
76,482
318,452
358,341
368,269
321,126
298,326
227,198
350,106
309,130
253,437
150,236
309,11
204,314
331,51
107,35
495,136
36,145
409,489
304,383
401,370
475,192
138,289
275,309
297,460
121,250
56,333
468,287
121,473
418,57
467,234
385,232
209,480
205,101
407,41
303,143
355,421
404,100
363,337
366,181
478,389
90,391
349,430
90,41
40,461
447,290
136,209
435,10
59,469
192,439
213,483
40,144
267,89
280,398
30,470
99,382
127,163
296,215
163,363
283,314
310,74
129,221
244,174
265,398
455,0
481,174
427,457
290,304
213,118
496,364
151,118
47,18
279,410
373,91
266,50
385,190
67,383
128,352
127,186
198,197
275,116
251,399
422,471
436,443
309,414
268,397
201,157
61,46
485,163
394,476
140,496
377,5
378,152
251,426
116,318
11,361
24,336
361,101
454,444
257,449
468,391
250,201
93,484
496,195
29,235
258,15
59,475
316,37
477,313
326,149
445,254
68,133
437,258
16,395
192,145
391,184
126,487
288,452
434,149
174,233
326,79
390,217
185,46
5,251
166,370
210,207
235,120
2,464
122,329
172,262
454,49
235,366
446,407
251,331
206,263
231,34
404,95
462,139
104,32
464,304
34,478
488,9
147,74
345,260
297,420
319,417
99,349
159,166
198,341
184,414
401,493
243,178
476,341
94,279
106,102
246,41
148,376
242,29
5,142
105,391
149,226
273,120
385,120
137,78
105,296
12,33
448,140
26,206
97,111
65,260
488,298
16,432
40,10
284,61
227,304
334,421
373,221
468,153
8,490
105,86
218,281
81,398
287,205
330,6
442,14
325,258
206,147
432,62
2,459
96,201
415,429
383,430
309,78
356,460
342,397
444,437
243,148
10,261
117,90
28,369
366,451
79,374
426,152
483,156
161,220
455,88
367,441
144,485
18,29
235,198
31,362
491,75
191,164
201,275
218,432
81,224
349,427
243,234
132,138
437,155
257,482
371,341
76,125
418,194
119,332
176,328
333,5
237,70
83,378
189,148
60,217
135,104
403,37
455,330
105,331
493,3
257,201
126,367
345,472
410,344
181,495
271,130
467,479
404,260
160,26
285,288
177,67
140,467
357,39
450,113
159,240
57,462
426,11
214,251
147,233
380,283
180,229
221,254
120,241
429,98
71,32
55,355
441,403
498,480
407,111
146,169
484,103
44,7
68,345
187,479
363,469
58,56
128,2
67,17
282,150
11,451
242,22
94,287
283,294
479,287
152,377
71,239
382,316
334,352
182,265
130,147
437,13
445,279
342,55
287,395
180,365
99,287
338,180
334,213
185,138
32,62
348,142
27,77
88,152
31,11
142,285
78,411
374,471
106,410
118,170
397,136
137,96
189,351
31,356
486,475
192,348
461,29
43,291
432,139
123,466
352,271
318,192
479,231
195,216
146,82
450,184
488,437
187,391
464,490
466,332
437,497
60,90
187,368
121,429
466,292
74,199
145,122
271,338
425,167
450,338
364,192
4,457
332,479
478,47
290,256
318,483
89,328
21,155
92,381
19,15
409,20
108,309
73,238
70,266
332,308
485,489
295,304
199,358
488,385
83,209
237,405
33,101
371,101
221,288
347,168
315,345
282,107
14,125
88,188
482,142
389,314
85,330
166,413
16,195
447,304
44,412
186,42
118,69
283,409
33,61
333,467
221,471
91,188
176,459
125,367
271,380
299,452
410,80
32,327
107,187
435,180
411,404
373,232
54,41
285,24
468,261
101,280
427,273
174,425
84,22
171,259
104,166
197,39
70,41
25,374
126,125
146,461
32,453
14,299
188,300
454,72
14,165
218,135
79,94
138,199
214,318
95,410
393,426
365,31
479,263
348,41
233,104
85,326
52,467
396,437
195,160
258,435
137,438
62,278
235,391
422,218
445,275
449,95
142,309
409,66
350,206
279,228
179,225
155,302
133,192
27,62
87,409
1,140
394,322
496,177
433,61
201,381
180,186
451,132
245,0
86,82
168,434
410,281
155,294
436,394
453,62
28,395
245,104
476,402
135,110
185,82
325,382
432,243
100,212
427,143
304,277
368,34
53,331
446,296
142,492
221,294
239,469
79,207
139,54
139,154
108,7
158,404
29,145
79,320
399,211
298,347
41,340
470,49
120,303
155,81
453,394
280,293
4,63
189,38
344,168
113,30
111,433
289,195
478,77
111,372
132,243
252,196
207,165
64,130
339,130
96,0
252,349
364,481
321,453
408,498
202,489
65,398
188,90
63,249
203,217
459,15
210,488
349,438
362,182
323,494
481,346
87,386
335,247
443,332
271,89
194,226
463,421
