x,y
288,194
326,284
443,92
45,81
458,175
5,42
246,209
185,287
429,135
30,413
149,270
109,235
291,62
481,329
287,351
18,138
185,66
65,148
122,90
62,430
77,439
370,437
193,354
305,46
82,96
140,124
253,317
152,126
80,138
139,362
11,9
144,199
333,213
75,238
304,28
118,341
449,304
162,452
54,235
462,237
28,411
84,309
296,23
67,61
228,478
274,50
340,145
371,37
307,170
38,131
436,106
137,42
73,295
236,151
225,181
123,112
454,329
352,333
478,343
320,91
348,313
208,220
195,416
295,317
369,375
346,143
77,362
482,427
260,298
114,193
156,116
129,257
412,313
59,477
152,24
43,327
135,70
157,281
274,236
170,335
456,353
380,482
45,125
273,64
147,156
374,325
30,212
148,129
160,386
249,46
88,483
51,307
213,45
274,274
186,384
296,310
464,240
191,8
135,72
291,470
103,2
107,190
174,403
42,315
250,276
468,96
134,429
462,13
479,379
320,221
203,98
105,101
399,312
409,407
290,298
28,103
459,260
366,196
252,213
227,408
299,233
415,499
7,68
313,479
485,195
346,370
196,308
459,115
135,425
337,470
256,494
166,297
243,444
345,28
107,224
472,339
246,366
455,25
369,46
216,252
391,494
311,305
343,259
388,354
478,342
170,63
324,203
162,384
411,176
464,253
113,32
214,235
24,371
381,44
159,105
406,22
160,487
230,360
95,100
277,284
425,473
258,193
112,464
357,346
347,11
266,231
61,339
117,152
0,245
136,206
39,493
5,370
51,191
299,204
489,306
73,497
23,248
321,161
209,401
41,67
19,66
244,360
419,11
202,211
393,281
258,411
240,396
83,494
214,441
494,98
285,366
30,429
202,375
327,198
383,12
496,42
31,118
28,173
116,319
114,398
138,218
464,338
21,104
496,49
400,139
260,277
160,13
277,365
305,280
135,223
237,462
451,248
121,459
157,488
144,216
295,294
138,61
137,304
451,367
18,435
393,138
367,77
347,474
285,122
159,107
293,13
419,296
105,144
382,419
97,467
6,156
490,179
250,55
177,368
249,93
206,422
360,64
108,321
449,123
491,321
108,140
331,81
219,127
455,417
70,139
236,306
135,179
91,206
106,255
109,7
483,213
483,486
108,148
251,414
19,269
395,489
467,152
213,168
453,21
419,327
43,320
472,222
470,337
133,492
480,25
156,434
362,410
240,253
420,226
74,87
42,403
485,12
33,367
62,124
81,354
153,250
118,247
475,236
120,69
116,456
338,56
82,196
281,264
488,416
275,97
480,136
356,341
354,306
118,456
456,174
277,139
395,485
84,103
476,120
335,415
308,422
201,422
234,436
3,372
136,354
318,264
452,348
137,19
358,33
9,12
352,292
451,324
454,256
243,32
86,329
463,28
124,238
154,379
231,277
325,325
319,231
382,7
97,358
426,170
464,492
13,125
65,63
484,172
445,380
176,125
217,363
401,204
80,67
194,233
244,278
401,479
163,182
46,345
186,10
296,480
106,58
309,230
448,10
196,161
470,103
293,148
128,496
126,205
219,151
187,341
38,290
422,495
279,226
459,96
362,184
430,127
262,93
239,459
154,315
186,382
103,95
386,425
142,236
427,301
116,215
251,423
276,239
103,136
407,321
108,53
349,377
296,279
219,127
381,206
354,40
329,175
324,218
345,2
323,226
435,103
251,0
408,66
349,292
112,250
127,409
22,315
269,42
201,242
276,165
82,479
151,163
66,400
264,382
28,177
205,7
196,374
422,102
405,36
122,141
82,12
287,145
187,230
101,303
246,39
89,349
56,342
89,321
274,141
241,281
134,313
186,375
479,127
323,347
185,440
100,410
204,45
99,324
238,90
475,65
208,296
153,67
149,152
109,485
463,374
347,64
20,305
167,96
49,67
188,192
293,64
20,334
0,238
244,190
403,75
153,346
274,187
277,438
10,81
54,203
266,79
49,111
20,453
62,406
48,481
449,264
257,439
64,285
319,329
227,407
47,375
398,121
459,464
261,370
169,4
235,84
285,412
260,43
43,471
245,265
57,229
35,390
266,462
435,81
259,109
480,286
383,450
414,246
179,142
319,359
292,6
230,126
383,64
315,482
476,12
315,76
424,192
344,288
4,486
462,406
229,132
166,393
329,89
393,83
130,359
101,495
49,448
435,446
58,16
405,40
269,483
416,320
401,464
264,442
216,152
361,174
84,266
146,155
175,244
346,437
329,433
383,47
99,174
375,38
380,138
384,368
389,114
490,113
307,34
300,79
427,68
241,223
300,76
235,138
302,157
261,275
241,165
484,487
74,384
206,350
126,43
166,171
440,255
212,99
194,199
321,478
298,445
242,411
333,211
399,459
114,460
47,348
248,15
275,284
388,384
51,354
212,190
80,241
271,366
84,81
444,197
139,171
109,128
259,415
239,181
215,496
50,363
254,114
107,393
411,109
494,311
382,64
388,287
287,375
194,393
206,331
281,123
61,82
59,414
19,202
289,385
269,473
304,206
315,395
306,384
44,201
339,267
327,389
171,466
142,134
205,45
194,359
367,216
200,112
388,70
111,60
463,256
221,196
193,168
438,179
159,11
120,0
313,479
41,238
402,5
469,202
349,235
396,448
236,262
234,58
274,46
43,465
121,32
201,487
94,315
187,85
481,474
168,18
405,79
6,368
400,214
107,469
159,35
259,473
416,241
369,217
313,98
160,478
81,306
125,297
169,119
130,48
430,427
53,462
362,458
53,212
492,479
310,83
324,366
494,36
364,123
63,382
391,41
315,60
494,342
385,345
334,403
378,361
434,200
365,30
10,98
147,102
478,311
484,343
223,272
157,209
92,399
55,336
172,196
134,26
341,356
251,319
425,186
23,111
1,417
430,452
204,311
206,435
154,130
228,15
180,34
9,284
75,66
117,266
209,435
495,303
86,107
478,442
366,60
27,365
495,125
165,122
149,32
326,470
328,406
323,14
2,366
329,17
496,109
167,401
51,80
345,203
170,188
73,297
450,71
50,323
387,410
86,266
325,178
373,177
160,231
371,244
141,483
91,254
85,10
192,154
98,473
442,190
402,395
416,417
216,317
499,490
485,223
204,242
28,19
32,345
91,124
422,122
371,284
263,396
402,311
157,116
367,408
43,241
361,376
22,364
191,111
287,491
418,160
12,446
448,262
162,429
492,486
95,307
268,296
461,232
437,380
215,126
484,278
228,308
40,289
21,432
235,22
260,134
212,169
132,306
65,324
454,423
207,200
394,373
143,258
293,219
246,422
430,409
263,354
283,319
338,173
371,429
477,12
275,386
394,309
119,98
254,374
253,492
412,343
136,312
15,81
183,174
194,35
44,332
322,159
26,169
40,453
168,304
460,6
140,259
135,184
393,14
95,274
64,233
80,471
131,187
55,444
405,4
110,103
401,6
237,284
452,165
57,255
25,434
58,469
177,405
261,458
6,485
87,130
133,334
410,473
321,264
456,446
82,484
117,449
494,64
330,189
471,420
271,64
43,262
306,266
103,494
489,385
195,353
255,264
218,26
301,284
272,106
61,222
270,304
122,389
305,100
464,429
215,131
11,363
483,213
403,478
97,431
307,417
345,29
215,295
55,443
49,380
485,81
235,79
457,412
455,318
277,5
137,410
215,259
474,327
228,274
431,50
95,438
316,367
415,215
462,422
431,187
84,146
17,405
334,26
434,353
255,446
264,396
398,147
297,7
494,19
201,111
48,205
143,7
304,221
425,452
106,310
192,446
60,40
486,89
302,171
35,145
419,291
92,248
271,96
338,433
137,474
38,271
491,205
336,251
312,416
348,90
225,387
19,310
343,150
196,435
496,481
122,46
215,130
61,50
373,105
480,208
359,264
394,31
86,204
21,321
310,238
256,415
147,159
308,430
376,439
260,326
464,94
147,229
491,419
478,345
400,128
308,360
103,1
385,78
403,216
448,438
439,235
28,481
113,480
427,87
231,471
12,364
441,304
254,253
343,175
259,476
28,128
128,349
470,9
357,352
250,269
164,261
30,235
276,263
112,194
122,135
325,40
171,331
83,77
306,230
260,47
295,224
359,67
389,320
117,217
135,57
226,176
356,22
162,451
252,72
120,477
127,248
458,488
235,285
287,360
277,21
404,216
428,186
158,28
96,175
351,247
284,393
421,408
230,64
230,125
331,443
262,414
431,60
361,374
317,200
17,74
139,99
31,230
415,339
354,23
147,454
19,242
271,364
470,296
184,269
154,10
391,163
466,234
242,67
40,325
181,59
169,293
42,180
382,347
145,64
59,166
3,398
153,196
488,460
385,373
342,24
79,85
110,395
115,76
374,53
54,24
215,472
136,429
186,30
146,153
452,49
156,377
486,203
101,205
220,378
101,433
198,238
206,67
61,8
313,292
285,30
87,447
32,104
69,96
158,408
77,363
125,393
472,114
329,424
413,141
272,276
50,173
49,392
495,400
168,377
417,234
111,399
190,338
190,337
319,188
134,371
316,66
277,492
259,318
495,297
209,325
83,185
228,320
332,452
201,438
266,144
308,498
446,354
26,373
132,376
236,34
279,319
12,239
207,130
203,483
341,176
260,365
250,13
431,108
127,158
75,285
434,53
156,326
425,344
489,259
495,120
411,13
203,151
199,135
376,107
439,333
233,181
189,230
337,5
199,186
44,116
325,172
234,366
76,358
385,171
256,337
182,2
368,152
367,200
336,24
82,226
340,329
215,197
486,308
25,236
472,27
328,439
225,486
28,181
468,315
314,486
275,357
480,446
124,209
263,289
176,169
181,318
435,180
155,333
378,411
468,26
343,330
121,444
289,267
288,278
388,68
95,11
339,386
14,100
25,207
29,113
227,498
39,379
475,208
268,329
361,180
441,417
150,436
379,465
100,327
104,364
316,472
293,60
34,271
450,275
25,282
143,80
357,219
45,193
298,458
381,36
365,448
469,476
462,173
480,302
211,443
301,107
49,194
312,103
418,32
388,180
75,104
488,380
1,366
425,360
271,91
308,25
320,211
197,355
294,485
488,407
255,67
167,499
218,13
369,361
444,336
241,294
309,313
43,199
383,247
62,423
187,321
149,367
449,242
375,40
433,302
188,187
312,125
399,19
226,70
346,306
345,20
428,429
188,453
92,240
138,474
409,416
131,392
481,150
471,326
91,405
38,296
398,257
155,345
462,71
390,257
34,150
443,177
324,412
73,346
315,31
219,473
496,488
465,291
452,391
111,143
221,462
231,72
459,23
184,41
209,6
345,395
276,265
69,339
443,167
155,294
476,226
406,438
123,113
306,223
491,336
344,297
444,354
27,104
488,355
179,146
295,392
155,203
287,139
490,472
290,443
369,112
313,77
334,43
460,463
358,416
484,215
331,337
294,206
20,91
84,244
119,430
337,468
151,97
446,387
308,219
346,422
160,478
489,255
358,408
103,86
54,177
110,50
468,119
434,416
92,159
195,406
442,172
294,332
205,317
415,74
437,436
240,246
205,388
49,300
83,460
83,196
263,289
224,359
460,269
350,197
419,6
177,313
346,26
174,49
233,49
249,488
71,218
1,155
245,476
393,476
256,286
282,260
74,53
159,156
188,247
331,485
0,264
197,393
204,377
391,366
434,353
3,99
264,348
319,498
364,487
427,352
234,433
424,15
78,160
378,98
18,182
453,484
400,487
265,478
485,259
470,483
464,252
85,286
446,301
45,481
45,382
348,114
161,118
7,381
104,281
176,463
269,14
257,110
45,428
449,126
486,176
173,452
354,144
364,126
295,373
364,52
2,227
470,135
23,380
377,60
137,160
183,228
347,226
408,69
66,76
237,172
417,146
458,280
176,94
23,129
351,479
168,98
416,255
350,287
452,98
465,419
256,159
36,178
198,22
115,387
158,156
86,409
259,123
42,295
352,48
12,490
386,361
415,385
200,491
136,24
89,40
229,7
62,68
263,18
331,201
196,193
74,166
113,233
247,425
419,23
389,401
217,391
101,476
251,332
315,140
210,13
332,409
209,435
137,466
355,115
379,322
52,48
483,350
45,339
457,341
188,443
11,403
350,394
423,138
350,442
236,464
467,59
130,406
230,488
256,327
317,198
385,126
305,178
327,284
248,324
95,83
163,269
199,64
231,38
365,165
402,294
482,33
333,290
470,205
197,166
264,24
319,479
202,259
133,152
39,416
467,125
483,23
80,75
466,364
322,305
117,418
257,69
11,72
163,26
8,336
388,39
487,289
362,180
423,401
240,8
343,93
486,316
90,114
69,291
47,155
414,293
216,101
390,97
171,166
91,292
196,366
325,185
263,194
182,380
250,217
466,419
7,364
229,452
121,246
431,90
255,275
270,163
405,319
395,334
174,106
326,230
323,320
128,371
159,161
98,87
172,404
413,294
13,363
407,291
154,363
474,75
450,256
420,207
424,312
16,416
80,485
250,21
472,230
382,420
399,100
222,311
169,128
189,305
187,208
291,294
335,442
251,324
42,447
440,65
193,415
129,258
439,140
10,172
119,257
151,491
263,455
479,212
348,284
327,164
326,6
262,425
14,147
480,101
71,461
345,72
452,406
386,195
203,354
418,63
210,333
215,90
492,290
498,245
123,428
147,282
273,316
207,359
473,99
172,88
367,405
410,140
108,289
179,68
470,280
320,344
477,178
56,371
118,94
240,427
426,395
44,91
123,329
227,237
34,497
21,13
367,484
100,491
485,391
5,376
277,46
296,75
333,116
220,141
73,42
365,417
497,164
388,423
67,470
208,424
176,256
263,484
175,319
320,392
333,326
59,346
470,469
398,1
7,243
293,313
90,406
197,324
272,406
482,207
241,226
496,457
218,181
319,97
309,360
221,259
279,284
470,191
409,129
461,389
427,471
383,359
392,7
259,144
96,204
305,32
311,434
138,185
248,135
399,178
367,430
271,353
345,202
384,266
378,94
264,306
233,117
56,12
341,363
256,355
497,324
459,217
353,176
64,110
16,278
319,448
370,169
141,464
16,281
24,359
351,98
250,303
400,259
35,35
484,389
475,469
89,264
190,395
335,194
161,330
44,344
215,485
15,7
162,378
458,247
425,242
218,217
113,469
350,382
473,211
178,351
368,498
355,31
220,78
138,433
188,234
87,164
97,370
165,339
139,95
96,324
161,279
156,197
3,389
448,92
238,197
76,63
321,200
98,494
206,141
226,228
23,20
207,166
152,293
267,437
51,433
314,360
173,177
189,42
159,402
174,242
311,185
14,464
432,405
419,92
125,390
360,490
493,112
253,453
128,119
465,317
256,148
91,181
100,340
151,315
335,20
150,265
247,337
366,368
410,466
310,53
423,177
172,99
34,329
50,446
251,39
314,355
253,160
28,297
247,387
479,184
239,350
312,489
175,162
427,262
136,389
66,231
233,230
402,157
219,304
461,229
265,130
272,210
89,253
45,150
19,32
140,259
415,140
263,479
110,371
85,185
287,487
167,151
31,98
297,314
105,444
83,69
410,275
187,490
94,282
132,374
111,416
311,415
105,375
192,129
178,329
94,319
433,117
476,307
451,183
490,274
388,484
362,410
336,17
206,108
59,207
243,2
7,441
446,40
251,257
41,251
487,126
32,240
216,1
229,474
252,135
248,151
275,277
20,496
145,202
248,266
137,77
475,323
337,331
250,267
443,128
15,45
24,164
479,348
126,55
459,150
214,267
446,26
86,373
156,52
344,68
127,453
211,50
279,200
345,431
135,22
12,335
350,64
225,40
12,230
440,498
263,338
481,286
239,213
110,462
434,267
181,302
325,238
79,221
155,295
71,8
239,256
231,146
355,74
28,373
149,70
227,453
218,295
390,136
96,428
289,283
203,386
327,233
107,287
335,119
6,227
244,94
203,13
387,27
176,411
366,218
351,416
476,264
162,221
395,429
336,246
104,63
244,443
263,97
489,126
196,142
215,14
107,38
327,479
65,35
243,348
82,422
290,105
194,32
193,295
223,162
373,68
406,153
468,301
259,162
25,284
247,169
173,494
328,117
245,377
295,226
416,8
452,9
135,3
119,473
435,472
32,427
258,111
472,32
374,229
499,81
373,224
62,430
332,385
372,211
251,1
63,94
75,186
477,8
334,429
207,135
445,137
456,25
398,167
119,351
281,379
419,157
466,185
372,196
403,424
160,400
403,97
432,488
5,112
193,493
147,170
172,205
236,2
417,32
295,465
259,87
113,314
297,373
416,251
239,392
439,450
305,160
253,427
237,322
361,214
364,244
474,12
163,253
14,156
130,81
332,332
16,449
422,294
487,444
409,481
245,175
62,434
147,169
69,432
19,254
292,127
211,340
194,44
225,418
91,363
156,158
128,233
247,132
410,376
77,175
145,297
346,114
88,138
482,172
237,167
271,452
445,200
159,213
429,224
404,339
367,385
34,380
372,363
491,88
70,467
116,292
444,275
166,328
61,373
319,356
76,298
262,109
370,329
174,246
198,369
113,272
5,103
170,478
342,64
445,236
395,488
385,75
458,84
259,192
58,12
83,72
180,345
333,127
109,9
303,484
311,285
443,275
424,203
314,51
306,44
139,368
479,472
282,192
107,239
190,188
324,120
419,172
39,91
260,72
45,391
258,334
61,24
334,454
387,398
168,215
294,339
479,300
370,111
393,475
164,252
288,394
370,143
407,318
285,451
352,88
192,107
162,181
481,70
143,279
495,86
336,140
55,354
176,240
259,66
65,370
152,234
302,304
170,353
494,28
68,350
152,462
407,119
95,282
448,461
471,44
430,285
347,48
407,342
75,421
381,294
255,123
301,161
451,41
413,460
225,198
333,329
346,105
283,170
305,365
199,36
365,61
269,55
232,314
132,51
334,245
53,223
134,349
341,378
63,4
300,253
141,147
54,74
143,83
427,295
2,130
406,92
379,351
293,404
499,115
105,438
371,253
356,289
427,37
479,374
41,134
254,256
178,345
359,157
73,296
355,366
92,455
2,110
460,345
434,26
14,14
73,161
277,453
136,364
368,118
297,270
127,270
244,384
258,135
181,39
392,108
47,413
395,62
422,61
74,126
421,223
461,355
38,398
134,328
10,351
127,33
414,287
219,189
136,379
376,8
342,368
167,49
316,269
475,153
371,100
98,377
50,47
329,332
98,31
447,129
57,135
170,38
145,469
347,262
259,68
111,263
44,74
3,140
258,143
119,195
324,435
57,267
309,162
266,25
434,186
103,385
12,271
160,469
444,142
70,447
144,198
9,64
367,222
103,157
347,426
214,156
303,330
108,446
159,0
459,142
312,461
71,337
429,410
136,311
61,362
13,266
310,410
185,119
473,395
410,472
171,79
112,85
472,375
289,63
370,46
472,1
204,197
88,463
476,315
480,242
64,483
32,340
202,117
277,180
492,81
397,118
486,155
62,175
72,358
197,432
471,297
355,377
63,491
64,377
291,123
282,282
74,393
233,280
159,108
181,205
260,375
215,458
182,225
67,340
75,37
355,477
195,345
320,109
495,409
265,72
97,359
282,87
56,482
132,445
296,223
444,401
322,352
384,108
137,182
498,63
258,278
166,495
437,487
109,62
131,406
377,209
379,94
50,28
280,297
285,156
394,104
16,419
253,217
358,442
219,442
14,401
2,64
127,185
234,259
368,232
421,358
39,317
278,101
134,226
456,308
6,235
406,123
196,278
206,303
427,94
434,308
150,27
197,276
468,304
276,105
333,425
32,298
40,361
287,135
110,489
486,321
247,404
305,413
52,23
326,199
279,483
392,321
87,486
383,196
163,203
421,491
13,259
394,24
71,363
201,204
161,305
431,479
461,350
13,469
232,299
160,82
430,476
7,116
493,326
283,355
255,260
42,470
249,457
371,336
479,468
120,103
353,476
476,298
347,407
121,309
110,51
368,15
341,484
324,109
485,183
497,18
158,255
298,284
22,191
261,466
258,83
143,406
81,439
295,274
396,60
276,290
43,224
234,107
470,83
316,459
194,156
100,29
34,403
221,332
406,309
113,190
425,393
290,81
79,140
336,104
44,231
417,489
198,312
482,376
351,168
63,320
58,224
352,266
217,75
120,294
42,254
416,34
96,83
73,130
137,3
193,137
83,9
219,360
316,140
125,121
328,125
192,145
301,81
326,105
82,121
42,490
95,326
14,167
212,286
118,336
246,195
441,260
338,262
264,243
453,425
70,400
158,192
427,431
162,287
155,59
120,25
79,251
111,104
470,292
305,212
135,5
35,16
44,489
123,239
331,279
326,469
41,425
491,429
2,357
485,55
222,333
238,460
307,426
315,465
129,477
336,153
98,16
311,18
7,89
204,86
404,158
396,382
276,329
493,429
305,72
94,7
25,222
458,333
193,365
286,46
219,265
337,135
434,6
400,373
238,338
392,68
498,15
140,28
69,409
31,187
489,215
305,63
210,268
287,65
179,280
174,463
157,266
324,351
416,368
331,491
68,242
245,20
89,270
42,295
233,126
7,379
16,213
493,427
272,106
79,142
245,409
182,158
154,311
118,372
113,362
215,330
84,434
223,61
194,290
224,321
456,230
181,234
102,206
87,302
290,36
167,300
10,99
342,213
446,471
408,262
477,396
278,161
248,130
269,494
209,341
451,181
168,389
245,73
281,260
382,182
423,256
329,135
355,264
171,108
297,434
94,108
54,200
248,278
487,47
263,151
414,417
49,257
239,6
247,90
329,405
370,44
146,235
457,399
324,81
484,385
64,166
231,388
432,203
225,37
107,296
89,21
432,145
112,343
197,373
345,351
0,15
144,313
28,349
200,272
189,456
414,256
171,429
278,247
366,34
69,284
25,306
483,385
183,393
157,210
490,41
124,422
279,299
64,263
464,387
82,439
405,167
373,53
451,117
44,149
450,21
358,12
261,55
35,346
372,426
15,246
238,482
410,98
365,232
268,366
362,461
323,25
207,175
110,266
69,232
229,473
282,99
265,337
99,118
117,460
42,174
202,346
122,261
4,283
54,398
109,361
382,124
5,219
206,153
205,168
302,176
56,60
333,301
264,291
253,153
246,495
387,452
105,255
323,188
261,390
350,168
449,120
84,213
378,251
75,467
153,351
173,426
166,122
157,59
266,477
456,120
35,205
233,102
423,381
379,90
85,146
421,410
142,66
492,198
282,288
220,359
305,157
280,28
35,395
98,9
459,470
316,422
468,100
162,98
39,15
470,149
294,131
2,214
356,361
89,158
377,262
12,10
272,332
285,309
428,278
147,108
423,240
208,85
109,65
66,368
146,301
108,208
495,283
96,287
48,466
494,477
234,45
144,450
329,271
274,498
0,408
175,46
321,113
349,198
395,391
305,34
155,357
39,112
52,211
188,109
33,346
387,22
404,389
244,356
472,185
49,300
494,448
400,227
305,347
200,41
87,491
61,99
409,137
279,192
381,276
4,225
194,55
434,120
44,402
423,231
1,245
290,132
220,276
210,366
330,466
82,180
131,104
243,141
225,485
269,172
2,203
176,311
220,78
189,277
334,56
167,415
393,117
336,340
66,307
215,368
6,99
294,372
237,472
207,13
16,383
445,442
180,247
240,365
484,177
187,421
337,337
13,363
334,161
469,80
71,45
192,438
137,373
333,371
117,383
431,28
428,461
135,286
161,394
154,356
189,301
130,445
318,352
396,258
387,317
321,217
319,175
110,25
167,424
467,185
358,14
259,137
299,209
1,244
165,70
446,343
198,59
303,255
198,213
337,232
144,115
243,45
419,359
482,23
320,497
207,212
415,476
349,270
54,424
182,42
467,81
168,152
51,394
72,365
203,431
216,0
378,225
356,233
18,84
191,273
135,37
215,443
455,400
198,48
253,176
242,499
366,165
340,286
279,385
259,347
409,203
48,354
80,396
43,72
358,487
127,422
101,25
227,116
430,23
7,489
449,61
169,70
486,414
165,407
472,54
185,127
189,186
172,485
301,160
232,343
108,216
304,278
347,306
380,59
492,483
474,410
148,385
161,291
239,352
211,377
26,187
347,295
54,344
432,283
55,497
235,314
453,421
490,389
17,238
388,89
404,122
103,108
205,479
41,366
138,456
463,420
58,7
10,45
403,254
332,40
159,152
228,105
474,361
248,312
18,407
56,453
98,119
139,394
20,64
416,252
454,494
124,98
429,83
327,427
475,211
293,133
256,130
232,174
211,276
73,475
400,37
199,84
178,152
58,377
11,26
354,278
451,363
84,34
244,340
219,59
484,498
109,33
185,240
40,170
409,364
349,343
414,366
474,85
335,107
463,354
266,21
304,499
238,332
441,248
27,480
286,461
94,480
316,11
428,218
492,47
145,180
421,297
225,481
303,209
460,332
106,20
412,290
377,256
259,295
359,133
127,61
329,380
224,210
230,263
178,350
60,402
4,20
202,189
215,267
282,304
359,43
410,275
329,237
369,41
395,125
396,118
252,272
435,282
360,293
336,488
172,278
492,477
448,15
159,311
215,247
373,268
38,391
132,370
107,240
244,434
21,229
302,360
50,155
16,496
305,94
493,472
40,246
230,3
147,292
127,30
36,468
256,260
235,408
6,247
458,380
122,178
494,207
335,363
176,5
296,303
245,335
240,296
202,77
62,225
178,92
417,254
230,146
12,296
66,277
123,100
406,480
183,410
217,232
148,402
160,257
295,310
167,476
189,201
44,461
153,344
3,341
487,360
368,43
168,89
413,19
46,351
493,323
72,17
14,155
93,180
203,420
333,12
417,411
429,407
263,35
205,139
66,54
94,238
303,108
498,114
226,330
116,320
365,309
370,245
222,115
100,465
231,447
290,346
154,354
205,315
61,212
46,497
40,244
371,419
141,17
361,127
126,260
85,117
205,259
205,111
483,41
75,108
467,58
391,365
201,61
354,408
115,286
444,70
165,335
324,41
95,126
249,22
162,360
117,300
338,469
198,337
199,26
340,389
95,338
451,153
162,251
298,182
215,154
190,49
413,430
109,80
289,411
341,498
373,341
82,179
431,302
245,452
211,348
23,414
275,49
293,49
379,286
68,467
349,301
367,297
103,434
57,159
466,219
301,435
110,237
138,264
251,428
189,162
260,428
68,432
243,201
377,237
469,151
135,413
154,202
461,136
355,252
187,75
352,81
486,139
241,333
73,148
57,243
301,264
332,3
3,420
313,245
143,158
216,159
389,372
391,383
144,201
489,321
430,136
194,427
483,225
408,143
416,225
197,239
236,333
334,12
14,235
185,40
287,448
182,363
464,268
337,362
32,491
152,78
135,114
22,247
197,177
362,185
17,401
14,426
269,117
246,298
54,470
349,389
163,151
487,177
479,460
280,193
217,312
169,369
345,233
112,452
423,21
175,300
107,61
80,148
406,483
241,452
445,38
22,95
26,248
185,448
417,243
273,296
432,150
15,121
395,37
347,183
205,444
81,241
482,275
208,64
189,234
298,411
399,44
413,179
233,117
472,492
409,249
434,168
333,449
18,347
353,333
370,240
477,40
216,319
33,373
484,395
360,64
60,209
53,344
209,356
416,161
338,144
105,309
294,136
181,70
110,73
355,322
461,402
137,159
381,399
343,485
68,138
272,282
485,192
380,394
128,206
354,208
285,214
31,305
250,258
251,496
117,133
23,238
467,260
344,86
410,74
274,218
274,386
29,198
111,5
9,336
361,462
30,42
3,319
405,10
59,184
81,237
402,475
131,341
40,277
89,185
312,337
454,282
110,487
222,136
327,146
367,80
43,345
496,173
300,379
99,334
354,212
110,236
124,237
416,43
350,230
346,93
398,444
447,14
5,152
64,97
325,12
345,114
243,13
237,242
195,11
16,101
137,402
27,101
412,81
497,366
132,378
111,354
72,15
413,166
294,158
3,445
479,180
433,188
60,173
197,5
73,73
370,396
466,75
370,274
454,160
361,41
475,428
493,382
460,278
22,98
85,26
204,120
208,448
420,98
122,284
364,273
299,3
372,139
42,86
365,260
332,488
385,338
490,297
212,36
26,153
6,384
88,15
290,357
241,412
236,175
141,130
402,147
464,307
98,280
347,120
59,96
270,157
305,220
362,228
331,88
264,237
487,189
469,384
12,179
24,328
130,212
360,371
207,284
323,351
324,292
120,311
183,95
55,65
473,410
467,296
268,165
155,43
409,153
18,428
400,117
110,178
198,195
403,247
86,47
359,59
440,241
344,103
371,450
138,93
294,367
379,495
108,335
64,143
152,208
337,339
230,320
206,197
406,487
408,117
262,10
238,410
78,67
154,32
279,394
298,437
419,397
10,155
106,392
137,173
126,496
307,418
57,60
356,467
490,61
474,175
272,22
425,290
24,214
216,71
23,136
489,478
413,234
322,478
498,352
132,144
334,461
7,14
110,337
283,287
442,227
358,36
215,347
108,92
20,303
489,414
113,160
47,38
73,96
157,146
31,214
36,210
399,61
454,434
258,40
4,446
393,267
303,62
29,268
259,67
341,337
286,374
232,152
252,102
248,203
166,237
169,326
410,387
294,198
136,29
357,51
181,479
455,341
172,470
106,469
405,9
355,81
1,151
2,373
178,355
208,271
110,229
485,420
335,426
449,317
144,212
428,142
344,374
255,338
186,433
261,33
346,79
254,490
213,246
60,490
322,167
413,475
444,27
421,497
307,223
182,212
164,199
78,461
494,434
494,188
236,235
90,155
160,84
110,487
255,211
323,172
202,25
373,279
464,251
368,369
301,8
357,313
498,38
224,362
391,115
318,444
85,276
335,96
28,370
448,219
296,54
259,224
198,195
284,134
267,484
59,244
498,337
251,136
45,296
144,175
259,0
386,131
407,300
78,369
492,41
275,445
44,393
133,383
379,237
44,30
200,231
471,106
154,267
7,420
495,399
128,478
401,486
297,10
39,217
473,37
245,130
95,55
352,268
308,412
453,208
296,304
486,256
423,40
386,211
213,132
26,87
391,19
108,374
226,368
208,17
134,377
231,200
328,290
252,143
14,99
439,345
491,385
463,409
93,365
90,259
166,156
281,287
159,199
202,316
320,299
68,216
143,75
288,68
395,177
331,118
466,469
381,492
270,165
475,431
183,199
335,162
466,251
9,227
31,146
53,420
96,263
462,350
302,335
90,160
374,162
49,314
407,363
451,435
493,245
70,474
314,435
154,79
342,283
318,432
380,296
234,436
212,26
272,352
200,489
145,462
247,288
289,37
415,472
282,455
74,12
444,382
334,33
346,261
342,302
268,215
399,231
55,35
122,217
415,353
165,458
30,324
394,494
3,64
272,138
250,115
257,25
399,356
344,155
16,162
132,81
17,75
387,248
186,244
322,481
217,478
30,75
362,23
46,463
262,26
412,499
229,390
167,48
164,24
400,152
164,265
280,231
292,499
293,365
278,256
367,41
432,319
265,97
98,440
421,409
276,360
487,59
210,421
221,107
282,38
226,170
264,347
405,471
97,27
40,198
282,386
253,198
380,52
51,4
175,74
336,251
88,323
115,493
423,332
390,377
258,38
298,173
2,285
28,50
366,52
181,238
261,292
327,146
359,219
426,381
287,28
489,21
359,115
29,369
110,498
272,238
139,15
449,16
64,71
289,334
453,239
63,67
404,114
164,446
203,167
13,18
183,433
471,102
461,269
309,168
357,302
461,116
374,208
335,63
445,457
286,460
346,418
324,247
68,179
118,262
46,93
39,406
72,420
318,322
282,241
163,372
492,55
257,486
316,221
410,318
266,144
257,151
460,445
78,204
169,484
400,484
359,124
38,178
389,459
191,252
